operator	time	order_ref	user_name	amount
hanseshhl	2019-04-21 05:32:07	hiifx_201904210532066260	ZHANGZHENG88	15000.0000	
hanseshhl	2019-04-21 06:21:35	hiifx_201904210621344241	JX13494	1500.0000	
hanseshhl	2019-04-21 07:22:48	hiifx_201904210722472054	xh8299	43877.0000	
hanseshhl	2019-04-21 07:29:04	hiifx_201904210729031925	ZHANGZHENG88	7500.0000	
keelintan20	2019-04-21 07:29:40	hiifx_201904210729394623	hsl2018	50000.0000	
hanseshhl	2019-04-21 08:25:15	hiifx_201904210825148349	cuishuying888	4500.0000	
hanseshhl	2019-04-21 09:47:09	hiifx_201904210947096782	ysl88888	15000.0000	
hanseshhl	2019-04-21 10:50:06	hiifx_201904211050068372	heling	1500.0000	
hanseshhl	2019-04-21 11:02:12	hiifx_201904211102122286	yangyun	17910.0000	
hanseshhl	2019-04-21 11:49:24	hiifx_201904211149236979	guowei	3000.0000	
hanseshhl	2019-04-21 12:14:06	hiifx_201904211214055086	heling	750.0000	
hanseshhl	2019-04-21 12:30:22	hiifx_201904211230229078	cyy168	3000.0000	
hanseshhl	2019-04-21 12:31:40	hiifx_201904211231408341	jp168	1500.0000	
hanseshhl	2019-04-21 12:58:38	hiifx_201904211258385207	lxh2018	660.0000	
hanseshhl	2019-04-21 12:59:55	hiifx_201904211259553616	csx071828	1500.0000	
hanseshhl	2019-04-21 13:15:44	hiifx_201904211315444493	zj12345	1000.0000	
hanseshhl	2019-04-21 13:17:00	hiifx_201904211317002208	guowei	4500.0000	
hanseshhl	2019-04-21 14:18:21	hiifx_201904211418218687	csx071828	1500.0000	
hanseshhl	2019-04-21 14:19:40	hiifx_201904211419396003	qcs168	6000.0000	
hanseshhl	2019-04-21 14:24:01	hiifx_201904211424019013	baishuangsuo	1500.0000	
hanseshhl	2019-04-21 14:41:06	hiifx_201904211441054639	lxx6688	13432.8300	
hanseshhl	2019-04-22 02:08:46	hiifx_201904220208465905	qiangm	18000.0000	
TTL781007	2019-04-22 02:09:17	hiifx_201904220209175753	yuan1125	15000.0000	
hanseshhl	2019-04-22 02:19:55	hiifx_201904220219544890	dyh123456789	2000.0000	
hanseshhl	2019-04-22 04:04:31	hiifx_201904220404302804	lqq1688	16492.5000	
hanseshhl	2019-04-22 04:05:20	hiifx_201904220405205463	h3498	1500.0000	
hanseshhl	2019-04-22 04:06:12	hiifx_201904220406112006	zhuhanliang	3000.0000	
hanseshhl	2019-04-22 04:09:23	hiifx_201904220409222368	Gdm520	20000.0000	
hanseshhl	2019-04-22 04:13:17	hiifx_201904220413163913	ncz999	15000.0000	
TTL781007	2019-04-22 04:35:07	hiifx_201904220435067548	armaniboss523	87000.0000	
hanseshhl	2019-04-22 04:46:57	hiifx_201904220446567836	csx071828	1500.0000	
hanseshhl	2019-04-22 04:52:50	hiifx_201904220452491775	hdbc2408	12000.0000	
keelintan20	2019-04-22 04:53:42	hiifx_201904220453426970	lh983110	15000.0000	
hanseshhl	2019-04-22 05:20:35	hiifx_201904220520351514	lym168	10500.0000	
hanseshhl	2019-04-22 05:26:15	hiifx_201904220526146571	xh8299	45000.0000	
hanseshhl	2019-04-22 05:31:31	hiifx_201904220531315413	lxx6688	16567.1600	
hanseshhl	2019-04-22 06:08:38	hiifx_201904220608383459	gdy1319	104477.6000	
hanseshhl	2019-04-22 06:58:01	hiifx_201904220658006977	Lyq222	3000.0000	
hanseshhl	2019-04-22 06:59:03	hiifx_201904220659039711	xueruyang	45000.0000	
hanseshhl	2019-04-22 06:59:47	hiifx_201904220659462584	ZJL178968	3000.0000	
keelintan20	2019-04-22 07:14:48	hiifx_201904220714484949	hsl2018	10000.0000	
hanseshhl	2019-04-22 07:18:24	hiifx_201904220718245896	Mandyshi3	15000.0000	
hanseshhl	2019-04-22 07:42:31	hiifx_201904220742317409	hr168	7000.0000	
hanseshhl	2019-04-22 07:45:02	hiifx_201904220745024819	gexinghua	1500.0000	
hanseshhl	2019-04-22 08:37:21	hiifx_201904220837207305	zsq1991	1500.0000	
hanseshhl	2019-04-22 08:56:40	hiifx_201904220856402009	hhr8882	15000.0000	
TTL781007	2019-04-22 09:03:05	hiifx_201904220903042647	yuan1125	10000.0000	
hanseshhl	2019-04-22 09:34:37	hiifx_201904220934362091	dongfeng	12015.0000	
hanseshhl	2019-04-22 10:14:18	hiifx_201904221014177265	Gong2350	1500.0000	
hanseshhl	2019-04-22 10:43:09	hiifx_201904221043082843	wqq1987	2000.0000	
hanseshhl	2019-04-22 11:16:47	hiifx_201904221116466687	shaohuadong	6000.0000	
TTL781007	2019-04-22 12:21:09	hiifx_201904221221088173	justinxzy	3014.0000	
hanseshhl	2019-04-22 13:11:38	hiifx_201904221311384022	15329953061	25671.6400	
hanseshhl	2019-04-22 13:25:55	hiifx_201904221325554128	tcj3116	10000.0000	
hanseshhl	2019-04-22 13:26:39	hiifx_201904221326388821	yjly520	1100.0000	
hanseshhl	2019-04-22 13:41:44	hiifx_201904221341432648	kini77	17950.0000	
hanseshhl	2019-04-22 14:16:26	hiifx_201904221416253618	wzxooo	12000.0000	
hanseshhl	2019-04-22 15:44:37	hiifx_201904221544374428	yj2018	21000.0000	
hanseshhl	2019-04-23 01:38:47	hiifx_201904230138472959	xh8299	4500.0000	
keelintan20	2019-04-23 03:19:28	hiifx_201904230319289769	nj123456	55000.0000	
hanseshhl	2019-04-23 04:24:57	hiifx_201904230424578365	wlm6699	27000.0000	
hanseshhl	2019-04-23 04:38:03	hiifx_201904230438025724	0668linxi88	23000.0000	
hanseshhl	2019-04-23 05:05:39	hiifx_201904230505388533	csl1076	3000.0000	
hanseshhl	2019-04-23 05:06:24	hiifx_201904230506232886	hr168	3000.0000	
hanseshhl	2019-04-23 07:21:24	hiifx_201904230721236401	dyh123456789	9000.0000	
hanseshhl	2019-04-23 07:46:47	hiifx_201904230746478225	bym123	12550.0000	
hanseshhl	2019-04-23 07:54:06	hiifx_201904230754066046	LIDELI829	4500.0000	
hanseshhl	2019-04-23 07:55:50	hiifx_201904230755505283	zqz751215	26000.0000	
hanseshhl	2019-04-23 08:01:04	hiifx_201904230801032160	xh8299	8240.0000	
hanseshhl	2019-04-23 08:10:25	hiifx_201904230810258877	xubo8888	12000.0000	
hanseshhl	2019-04-23 08:26:45	hiifx_201904230826447616	yj2018	27440.0000	
keelintan20	2019-04-23 08:33:08	hiifx_201904230833082268	hsl2018	30000.0000	
hanseshhl	2019-04-23 08:33:41	hiifx_201904230833412347	0668linxi88	16500.0000	
hanseshhl	2019-04-23 08:46:40	hiifx_201904230846399472	zhouyaping	3023.0000	
hanseshhl	2019-04-23 08:47:32	hiifx_201904230847319519	zhangxiuying	6700.0000	
hanseshhl	2019-04-23 08:53:54	hiifx_201904230853548178	ybz888	1500.0000	
hanseshhl	2019-04-23 08:54:08	hiifx_201904230854086599	cyw888	1500.0000	
hanseshhl	2019-04-23 08:54:24	hiifx_201904230854239684	qhg888	1500.0000	
hanseshhl	2019-04-23 08:55:45	hiifx_201904230855455663	xwj88888	3000.0000	
hanseshhl	2019-04-23 08:58:52	hiifx_201904230858525670	chenaimin	4780.0000	
hanseshhl	2019-04-23 09:00:31	hiifx_201904230900319875	xh8299	20000.0000	
hanseshhl	2019-04-23 09:07:04	hiifx_201904230907048322	liuyt	5200.0000	
hanseshhl	2019-04-23 09:12:41	hiifx_201904230912412663	gpz888	22500.0000	
keelintan20	2019-04-23 09:15:00	hiifx_201904230915008024	nick001	438602.6600	
hanseshhl	2019-04-23 09:38:11	hiifx_201904230938114841	xh8299	3000.0000	
hanseshhl	2019-04-23 09:39:21	hiifx_201904230939213947	ncz999	15000.0000	
hanseshhl	2019-04-23 09:48:58	hiifx_201904230948573431	18650020361	15000.0000	
hanseshhl	2019-04-23 10:00:22	hiifx_201904231000214045	mei68	15000.0000	
hanseshhl	2019-04-23 10:22:33	hiifx_201904231022321354	ylx123456	10000.0000	
hanseshhl	2019-04-23 11:51:04	hiifx_201904231151034978	dyh123456789	3000.0000	
hanseshhl	2019-04-23 12:42:28	hiifx_201904231242276827	1490300704	6000.0000	
hanseshhl	2019-04-23 13:43:30	hiifx_201904231343293709	xh8299	3000.0000	
hanseshhl	2019-04-23 13:44:22	hiifx_201904231344219189	lgx950428	10000.0000	
hanseshhl	2019-04-23 14:03:57	hiifx_201904231403569604	csx071828	12000.0000	
hanseshhl	2019-04-23 14:19:07	hiifx_201904231419069028	Zhuxupin	12500.0000	
hanseshhl	2019-04-23 14:38:04	hiifx_201904231438033410	wzj666888	30000.0000	
hanseshhl	2019-04-23 14:52:39	hiifx_201904231452381002	kini77	36900.0000	
hanseshhl	2019-04-24 01:22:24	hiifx_201904240122231237	qcs168	10000.0000	
hanseshhl	2019-04-24 02:26:09	hiifx_201904240226095640	yzh168168	15000.0000	
hanseshhl	2019-04-24 02:35:25	hiifx_201904240235252048	zhoujing	4500.0000	
hanseshhl	2019-04-24 02:43:27	hiifx_201904240243261256	shimiao	5000.0000	
hanseshhl	2019-04-24 03:02:16	hiifx_201904240302153588	xunjing	4500.0000	
hanseshhl	2019-04-24 03:35:18	hiifx_201904240335172733	csx071828	7500.0000	
hanseshhl	2019-04-24 03:38:24	hiifx_201904240338243963	13638564116	23880.6000	
hanseshhl	2019-04-24 03:55:21	hiifx_201904240355212392	jlw999	7500.0000	
hanseshhl	2019-04-24 04:09:25	hiifx_201904240409253400	sf168	6000.0000	
hanseshhl	2019-04-24 04:13:25	hiifx_201904240413254664	lsz1963	15000.0000	
hanseshhl	2019-04-24 04:57:11	hiifx_201904240457103430	hexianw	3000.0000	
hanseshhl	2019-04-24 04:59:11	hiifx_201904240459103123	yuan1125	10000.0000	
hanseshhl	2019-04-24 05:15:19	hiifx_201904240515196780	csx071828	1500.0000	
TTL781007	2019-04-24 05:30:00	hiifx_201904240529597057	0987897972	6399.0000	
hanseshhl	2019-04-24 05:36:56	hiifx_201904240536562190	qcs168	21600.0000	
hanseshhl	2019-04-24 06:07:22	hiifx_201904240607213520	shenming	7462.7000	
hanseshhl	2019-04-24 06:49:01	hiifx_201904240649019174	guoyaomei	12000.0000	
hanseshhl	2019-04-24 07:27:28	hiifx_201904240727283581	shiying	3000.0000	
hanseshhl	2019-04-24 07:33:10	hiifx_201904240733098007	yueyang6684	1500.0000	
hanseshhl	2019-04-24 07:33:22	hiifx_201904240733216653	qing0226	1500.0000	
hanseshhl	2019-04-24 07:33:36	hiifx_201904240733366362	na5285	3000.0000	
hanseshhl	2019-04-24 07:33:51	hiifx_201904240733509507	hui287	3000.0000	
hanseshhl	2019-04-24 08:39:13	hiifx_201904240839125380	xh8299	12000.0000	
hanseshhl	2019-04-24 09:15:31	hiifx_201904240915306735	csx071828	3000.0000	
hanseshhl	2019-04-24 13:16:33	hiifx_201904241316322029	gaotian3939	15000.0000	
hanseshhl	2019-04-25 02:47:08	hiifx_201904250247081957	csx071828	10500.0000	
hanseshhl	2019-04-25 06:39:00	hiifx_201904250638595884	zqz751215	12500.0000	
hanseshhl	2019-04-25 07:12:32	hiifx_201904250712315775	jp168	10000.0000	
keelintan20	2019-04-25 07:14:58	hiifx_201904250714576022	hsl2018	80000.0000	
hanseshhl	2019-04-25 07:22:33	hiifx_201904250722322690	zqz751215	1500.0000	
hanseshhl	2019-04-25 07:36:34	hiifx_201904250736341673	13313926797	15000.0000	
hanseshhl	2019-04-25 09:15:07	hiifx_201904250915071947	ql910215	24000.0000	
hanseshhl	2019-04-25 09:52:02	hiifx_201904250952022117	fanjun	6000.0000	
hanseshhl	2019-04-25 11:23:53	hiifx_201904251123522542	xh8299	3080.0000	
keelintan20	2019-04-25 11:29:03	hiifx_201904251129021542	hsl2018	30000.0000	
hanseshhl	2019-04-25 12:03:55	hiifx_201904251203543715	wfx6688	4403.0000	
hanseshhl	2019-04-25 12:33:57	hiifx_201904251233562154	ncz999	45000.0000	
hanseshhl	2019-04-25 12:37:19	hiifx_201904251237195689	xh8299	2000.0000	
hanseshhl	2019-04-25 13:22:42	hiifx_201904251322426422	fengbing	20000.0000	
keelintan20	2019-04-25 14:22:46	hiifx_201904251422469247	junejune	15000.0000	
keelintan20	2019-04-26 01:47:27	hiifx_201904260147262029	happy	100000.0000	
TTL781007	2019-04-26 02:12:53	hiifx_201904260212526032	sister168	24900.0000	
hanseshhl	2019-04-26 02:25:14	hiifx_201904260225146292	xh8299	14925.0000	
keelintan20	2019-04-26 02:54:35	hiifx_201904260254342283	hsl2018	50000.0000	
hanseshhl	2019-04-26 03:26:02	hiifx_201904260326027837	csx071828	15000.0000	
hanseshhl	2019-04-26 03:38:52	hiifx_201904260338529229	hrs1998	13000.0000	
hanseshhl	2019-04-26 05:11:37	hiifx_201904260511367348	xh8299	29850.0000	
hanseshhl	2019-04-26 07:14:02	hiifx_201904260714011809	xh8299	3251.0000	
hanseshhl	2019-04-26 07:36:29	hiifx_201904260736287993	lkh666	5760.0000	
hanseshhl	2019-04-26 08:04:08	hiifx_201904260804071950	zlx2018	6000.0000	
hanseshhl	2019-04-26 09:08:49	hiifx_201904260908487590	tjch999	50000.0000	
hanseshhl	2019-04-26 09:12:58	hiifx_201904260912589829	xh8299	2164.0000	
keelintan20	2019-04-26 09:48:01	hiifx_201904260948003147	liu3399	30000.0000	
hanseshhl	2019-04-26 10:11:40	hiifx_201904261011403112	zl1616	25002.0000	
keelintan20	2019-04-26 10:59:07	hiifx_201904261059069694	hsl2018	20000.0000	
hanseshhl	2019-04-26 12:09:10	hiifx_201904261209093293	Ruiruihuang0424	15298.5000	
hanseshhl	2019-04-26 13:21:45	hiifx_201904261321456866	18096150521	13500.0000	
hanseshhl	2019-04-26 13:42:54	hiifx_201904261342548531	Ruiruihuang0424	39600.0000	
hanseshhl	2019-04-26 14:40:35	hiifx_201904261440356015	lipei666	1200.0000	
hanseshhl	2019-04-26 14:40:55	hiifx_201904261440541586	lixinxin666	1500.0000	
hanseshhl	2019-04-26 14:41:12	hiifx_201904261441114718	jql666	3000.0000	
hanseshhl	2019-04-26 14:41:26	hiifx_201904261441266834	hcl666	3000.0000	
hanseshhl	2019-04-26 15:36:10	hiifx_201904261536097396	mina123	2300.0000	
hanseshhl	2019-04-26 22:26:15	hiifx_201904262226159153	csx071828	7388.0000	
hanseshhl	2019-04-27 00:48:00	hiifx_201904270048002590	zlx2018	6000.0000	
hanseshhl	2019-04-27 00:56:18	hiifx_201904270056189012	zqz751215	3000.0000	
hanseshhl	2019-04-27 00:58:13	hiifx_201904270058121805	laj999	29000.0000	
hanseshhl	2019-04-29 05:25:43	hiifx_201904290525431015	chh98	4000.0000	
keelintan20	2019-04-29 05:27:57	hiifx_201904290527575460	happy	100000.0000	
hanseshhl	2019-04-29 05:33:08	hiifx_201904290533077468	zqz751215	4500.0000	
hanseshhl	2019-04-29 05:34:22	hiifx_201904290534215385	yankf	12000.0000	
hanseshhl	2019-04-29 05:53:05	hiifx_201904290553059736	yuan1125	30000.0000	
keelintan20	2019-04-29 06:22:17	hiifx_201904290622171373	happy	100000.0000	
hanseshhl	2019-04-29 06:23:09	hiifx_201904290623082141	csx071828	9400.0000	
hanseshhl	2019-04-29 06:27:12	hiifx_201904290627118551	dyh123456789	3000.0000	
hanseshhl	2019-04-29 06:32:17	hiifx_201904290632163996	xm666888	6000.0000	
hanseshhl	2019-04-29 06:38:12	hiifx_201904290638116902	li8524146	21000.0000	
hanseshhl	2019-04-29 07:08:23	hiifx_201904290708232543	li8524146	18500.0000	
hanseshhl	2019-04-29 07:40:29	hiifx_201904290740291692	aaweienjia	44000.0000	
hanseshhl	2019-04-29 07:44:14	hiifx_201904290744135259	youliao516	37500.0000	
hanseshhl	2019-04-29 07:46:06	hiifx_201904290746066350	hexxx	27360.0000	
hanseshhl	2019-04-29 07:46:45	hiifx_201904290746454125	wujia8	750.0000	
keelintan20	2019-04-29 09:10:36	hiifx_201904290910368787	hsl2018	50000.0000	
hanseshhl	2019-04-29 12:02:23	hiifx_201904291202226944	xh8299	3000.0000	
hanseshhl	2019-04-29 12:03:48	hiifx_201904291203475350	dyh123456789	22500.0000	
TTL781007	2019-04-29 14:18:03	hiifx_201904291418029890	0901060786	18390.0000	
TTL781007	2019-04-29 14:20:29	hiifx_201904291420291891	poyi1109	49972.0000	
hanseshhl	2019-04-30 01:25:58	hiifx_201904300125589337	csx071828	4300.0000	
TTL781007	2019-04-30 02:24:45	hiifx_201904300224449464	Songmin	14000.0000	
hanseshhl	2019-04-30 02:32:56	hiifx_201904300232562028	kini77	35000.0000	
keelintan20	2019-04-30 02:58:52	hiifx_201904300258515077	hsl2018	60000.0000	
hanseshhl	2019-04-30 03:38:57	hiifx_201904300338563173	dyh123456789	10000.0000	
hanseshhl	2019-04-30 03:39:39	hiifx_201904300339391614	li8524146	19000.0000	
hanseshhl	2019-04-30 03:44:01	hiifx_201904300344008233	liyongqing	2200.0000	
hanseshhl	2019-04-30 03:56:50	hiifx_201904300356503505	dyh123456789	5000.0000	
hanseshhl	2019-04-30 04:07:10	hiifx_201904300407093149	li8524146	1000.0000	
hanseshhl	2019-04-30 04:54:00	hiifx_201904300453597706	gaotian3939	30000.0000	
hanseshhl	2019-04-30 05:25:25	hiifx_201904300525247795	zqz751215	2000.0000	
hanseshhl	2019-04-30 05:30:12	hiifx_201904300530116082	mxr888	1500.0000	
hanseshhl	2019-04-30 05:30:48	hiifx_201904300530477693	zjg888	4500.0000	
hanseshhl	2019-04-30 05:36:30	hiifx_201904300536307951	sld8888	1500.0000	
keelintan20	2019-04-30 05:39:18	hiifx_201904300539173912	happy	100000.0000	
hanseshhl	2019-04-30 06:04:23	hiifx_201904300604238072	baohua	12000.0000	
keelintan20	2019-04-30 06:09:05	hiifx_201904300609048201	happy	215731.3500	
hanseshhl	2019-04-30 06:34:00	hiifx_201904300633598523	yy760609	15000.0000	
hanseshhl	2019-04-30 06:35:20	hiifx_201904300635197584	good2018	94000.0000	
hanseshhl	2019-04-30 06:36:12	hiifx_201904300636122952	Ruiruihuang0424	24000.0000	
hanseshhl	2019-04-30 06:56:39	hiifx_201904300656393869	lxjdhx	3370.0000	
hanseshhl	2019-04-30 07:09:32	hiifx_201904300709313424	zal168	15000.0000	
hanseshhl	2019-04-30 07:12:11	hiifx_201904300712113723	zqz751215	700.0000	
hanseshhl	2019-04-30 08:07:08	hiifx_201904300807089765	dgh888	1500.0000	
keelintan20	2019-04-30 08:07:20	hiifx_201904300807194542	hsl2018	30000.0000	
hanseshhl	2019-04-30 08:07:29	hiifx_201904300807282374	xys888	6000.0000	
hanseshhl	2019-04-30 08:54:45	hiifx_201904300854451580	rzy831006	45000.0000	
hanseshhl	2019-04-30 09:00:05	hiifx_201904300900057355	xh8299	1500.0000	
hanseshhl	2019-04-30 09:27:07	hiifx_201904300927066449	zengxiangneng	3000.0000	
hanseshhl	2019-04-30 09:54:39	hiifx_201904300954383871	xy1234567	18000.0000	
keelintan20	2019-04-30 10:35:20	hiifx_201904301035202430	hsl2018	20000.0000	
keelintan20	2019-04-30 10:38:15	hiifx_201904301038145199	nick001	186304.1600	
hanseshhl	2019-04-30 11:08:26	hiifx_201904301108254333	zhb521	14700.0000	
hanseshhl	2019-04-30 12:05:37	hiifx_201904301205367077	xys888	4500.0000	
hanseshhl	2019-04-30 12:32:37	hiifx_201904301232373551	Ruiruihuang0424	30000.0000	
hanseshhl	2019-04-30 12:37:26	hiifx_201904301237263938	cxn00001	1450.0000	
hanseshhl	2019-04-30 13:09:24	hiifx_201904301309239671	dyh123456789	6000.0000	
hanseshhl	2019-04-30 13:16:44	hiifx_201904301316443981	Ruiruihuang0424	20000.0000	
hanseshhl	2019-04-30 13:48:23	hiifx_201904301348232719	yuan1125	1000.0000	
keelintan20	2019-04-30 13:51:03	hiifx_201904301351026742	yaxin888	27300.0000	
hanseshhl	2019-04-30 13:52:26	hiifx_201904301352268498	zqz751215	7500.0000	
hanseshhl	2019-04-30 14:00:37	hiifx_201904301400363710	Ls888	15000.0000	
hanseshhl	2019-04-30 14:11:19	hiifx_201904301411189991	WJ00001	1500.0000	
keelintan20	2019-04-30 14:32:06	hiifx_201904301432059202	yaxin888	15000.0000	
hanseshhl	2019-04-30 14:48:12	hiifx_201904301448113665	gsy888	6130.0000	
hanseshhl	2019-04-30 15:09:43	hiifx_201904301509433210	cyc168	19500.0000	
TTL781007	2019-04-30 15:44:57	hiifx_201904301544568351	lcm571103	3000.0000	
hanseshhl	2019-04-30 15:50:19	hiifx_201904301550185380	jmh123456	1500.0000	
hanseshhl	2019-04-30 15:51:25	hiifx_201904301551241469	Ruiruihuang0424	15000.0000	
hanseshhl	2019-05-01 03:49:42	hiifx_201905010349415535	lishuang	5441.0000	
hanseshhl	2019-05-01 03:57:39	hiifx_201905010357389934	zsw0603	12000.0000	
hanseshhl	2019-05-01 04:06:08	hiifx_201905010406084000	Ls888	30000.0000	
keelintan20	2019-05-01 04:09:09	hiifx_201905010409094756	hujie	7146.0000	
hanseshhl	2019-05-01 04:10:59	hiifx_201905010410599983	xh8299	15000.0000	
hanseshhl	2019-05-01 05:05:48	hiifx_201905010505481903	huoling	1500.0000	
hanseshhl	2019-05-01 05:06:50	hiifx_201905010506508269	mina123	5300.0000	
hanseshhl	2019-05-01 05:24:46	hiifx_201905010524467875	Ruiruihuang0424	13500.0000	
hanseshhl	2019-05-01 05:31:17	hiifx_201905010531171758	dyh123456789	1300.0000	
hanseshhl	2019-05-01 05:38:02	hiifx_201905010538024851	hr168	15000.0000	
hanseshhl	2019-05-01 05:44:38	hiifx_201905010544377718	fj168	1500.0000	
hanseshhl	2019-05-01 05:57:43	hiifx_201905010557429784	ncz999	7950.0000	
hanseshhl	2019-05-01 06:36:01	hiifx_201905010636007613	gm1319	20000.0000	
keelintan20	2019-05-01 06:45:00	hiifx_201905010645005909	hsl2018	30000.0000	
hanseshhl	2019-05-01 06:57:52	hiifx_201905010657515474	Qyl66666	1500.0000	
hanseshhl	2019-05-01 07:08:13	hiifx_201905010708122877	xh8299	15000.0000	
hanseshhl	2019-05-01 07:25:07	hiifx_201905010725072581	ncz999	750.0000	
hanseshhl	2019-05-01 08:45:42	hiifx_201905010845411029	lvxiang1989	3000.0000	
hanseshhl	2019-05-01 09:29:13	hiifx_201905010929129861	csx071828	7200.0000	
hanseshhl	2019-05-01 09:48:50	hiifx_201905010948495230	gm1319	12331.0000	
hanseshhl	2019-05-01 09:49:42	hiifx_201905010949423776	yuan1125	5000.0000	
hanseshhl	2019-05-01 11:50:07	hiifx_201905011150078676	jsq1319	6000.0000	
hanseshhl	2019-05-01 13:19:16	hiifx_201905011319165847	xianghaipeng	10500.0000	
hanseshhl	2019-05-01 14:40:33	hiifx_201905011440336380	yuan1125	30000.0000	
hanseshhl	2019-05-01 14:45:09	hiifx_201905011445084427	Mandyshi4	15000.0000	
hanseshhl	2019-05-01 14:48:42	hiifx_201905011448423804	fqy010	3000.0000	
hanseshhl	2019-05-01 15:04:52	hiifx_201905011504518400	lyl16699	30000.0000	
hanseshhl	2019-05-01 15:30:21	hiifx_201905011530219781	xh90076	4500.0000	
TTL781007	2019-05-02 05:22:48	hiifx_201905020522471244	konkonsun	20581.7000	
hanseshhl	2019-05-02 05:43:15	hiifx_201905020543144215	Zhuxupin	5306.0000	
hanseshhl	2019-05-02 06:25:19	hiifx_201905020625184351	gm1319	2850.0000	
hanseshhl	2019-05-02 06:46:26	hiifx_201905020646251005	zy1688	1500.0000	
hanseshhl	2019-05-02 06:47:22	hiifx_201905020647227477	Zhuxupin	7500.0000	
hanseshhl	2019-05-02 08:54:40	hiifx_201905020854392708	yxd001	1500.0000	
hanseshhl	2019-05-02 10:30:23	hiifx_201905021030236477	fengbinfang	3650.0000	
hanseshhl	2019-05-02 11:08:05	hiifx_201905021108046260	zhuquanjun	2370.0000	
TTL781007	2019-05-03 01:58:31	hiifx_201905030158304032	albertyp	12000.0000	
TTL781007	2019-05-03 02:08:19	hiifx_201905030208196574	cindymother	15000.0000	
hanseshhl	2019-05-03 02:20:57	hiifx_201905030220568348	jsq1319	3000.0000	
hanseshhl	2019-05-03 03:23:48	hiifx_201905030323481804	Zhuxupin	7500.0000	
TTL781007	2019-05-03 06:05:33	hiifx_201905030605331304	Laura	15000.0000	
hanseshhl	2019-05-03 09:31:02	hiifx_201905030931013361	xh8299	9500.0000	
hanseshhl	2019-05-03 12:01:57	hiifx_201905031201571696	xh8299	14908.0000	
keelintan20	2019-05-04 04:01:01	hiifx_201905040401014138	hsl2018	80000.0000	
hanseshhl	2019-05-04 05:40:08	hiifx_201905040540085010	LIANGSP	7462.7000	
TTL781007	2019-05-04 07:51:14	hiifx_201905040751146494	guoyiwei1942	27942.7300	
hanseshhl	2019-05-04 08:04:53	hiifx_201905040804536199	ouxiaohui	15000.0000	
hanseshhl	2019-05-04 09:17:25	hiifx_201905040917254390	zh8868	1500.0000	
hanseshhl	2019-05-04 11:26:01	hiifx_201905041126008672	aaweienyafeng	84050.0000	
hanseshhl	2019-05-04 12:13:43	hiifx_201905041213422584	Sunny168	52000.0000	
